Family,Scientific,BodyMass-Value,Length,Wing,Tail,Tarsus,Toe,Bill L,Bill W,Bill D,Diet-Inv,Diet-Vend,Diet-Vect,Diet-Vfish,Diet-Vunk,Diet-Scav,Diet-Fruit,Diet-Nect,Diet-Seed,Diet-PlantO,Diet-5Cat,ForStrat-watbelowsurf,ForStrat-wataroundsurf,ForStrat-ground,ForStrat-understory,ForStrat-midhigh,ForStrat-canopy,ForStrat-aerial,PelagicSpecialist,Nocturnal
Nicatoridae,Nicator chloris,46.1,224.375,97.75,92.5,27.2438,14.1313,22.9563,7.6313,6.675,60,0,20,0,0,0,10,0,10,0,Invertebrate,0,0,10,10,80,0,0,0,0
Nicatoridae,Nicator gularis,45.58,232,105,110,30.35,19.324999999999999,25.25,11.9,8.95,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,20,30,30,20,0,0,0
Nicatoridae,Nicator gularis,45.58,194,92.5,94,27.85,17.315000000000001,21.95,10.4,7.55,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,20,30,30,20,0,0,0
Alaudidae,Alaemon alaudipes,43.72,210,125,90,31.03,15.94,31.19,9.26,7.39,70,0,10,0,0,0,0,0,10,10,Invertebrate,0,0,100,0,0,0,0,0,0
Alaudidae,Ammomanes deserti,23.8,155,103,67,21.55,14.94,15.94,7.67,7.42,50,0,0,0,0,0,0,0,50,0,Omnivore,0,0,100,0,0,0,0,0,0
Alaudidae,Eremopterix leucotis,16.4,121,78,46,16.39,10.57,12.82,6.45,7.1,50,0,0,0,0,0,0,0,50,0,Omnivore,0,0,100,0,0,0,0,0,0
Alaudidae,Mirafra hypermetra,61.39,171,97,58,33.72,21.06,20.45,8.26,7.75,80,0,0,0,0,0,0,0,20,0,Invertebrate,0,0,100,0,0,0,0,0,0
Alaudidae,Mirafra rufocinnamomea,26.29,144,81,53,24.03,14.45,16.51,6.61,6.75,80,0,0,0,0,0,0,0,20,0,Invertebrate,0,0,100,0,0,0,0,0,0
Alaudidae,Mirafra javanica,23,130,74,48,21.95,16.53,15.89,8.43,7.88,50,0,0,0,0,0,0,0,50,0,Omnivore,0,0,100,0,0,0,0,0,0
Alaudidae,Lullula arborea,26.9,147,98,57,19.68,16.25,14.07,6.4,5.11,50,0,0,0,0,0,0,0,30,20,Omnivore,0,0,100,0,0,0,0,0,0
Alaudidae,Pseudalaemon fremantlii,23.39,133,80,42,21.1,14.62,17.59,6.79,6.71,10,0,0,0,0,0,0,0,60,30,PlantSeed,0,0,100,0,0,0,0,0,0
Alaudidae,Melanocorypha leucoptera,45.3,157,109,58,23.5,15.93,16.33,7.95,7.11,50,0,0,0,0,0,0,0,50,0,Omnivore,0,0,100,0,0,0,0,0,0
Alaudidae,Alauda arvensis,37.31,158,104,62.5,25.145,17.21,14.785,6.57,5.82,40,0,0,0,0,0,0,0,40,20,PlantSeed,0,0,100,0,0,0,0,0,0
Alaudidae,Galerida theklae,38.17,161,106,67,23.99,16.23,16.17,6.51,5.93,60,0,0,0,0,0,0,0,30,10,Invertebrate,0,0,100,0,0,0,0,0,0
Alaudidae,Galerida cristata,42.68,172,108,63,26.09,17.93,19.75,7.21,6.57,40,0,0,0,0,0,0,0,40,20,PlantSeed,0,0,100,0,0,0,0,0,0
Alaudidae,Eremophila alpestris,33.33,150,101,66,21.5,11.7,14.9,8.1,6.1,50,0,0,0,0,0,0,0,50,0,Omnivore,0,0,100,0,0,0,0,0,0
Alaudidae,Calandrella cinerea,23.7,154,91,59,20.68,12.7,13.88,6.34,5.79,40,0,0,0,0,0,0,0,60,0,PlantSeed,0,0,100,0,0,0,0,0,0
Alaudidae,Calandrella brachydactyla,21.06,146,94,60,20.43,13.37,13.31,6.85,6.5,60,0,0,0,0,0,0,0,20,20,Invertebrate,0,0,100,0,0,0,0,0,0
Alaudidae,Melanocorypha bimaculata,54.1,165,123,60,25.29,19.489999999999998,19.5,9,10.01,50,0,0,0,0,0,0,0,50,0,Omnivore,0,0,100,0,0,0,0,0,0
Alaudidae,Melanocorypha calandra,61.6,194,131,70,27.29,20.86,22.57,10.15,11.23,50,0,0,0,0,0,0,0,30,20,Omnivore,0,0,100,0,0,0,0,0,0
Alaudidae,Chersophilus duponti,39.4,178,106,62,25.45,18.02,27.44,9.12,7.74,50,0,0,0,0,0,0,0,50,0,Omnivore,0,0,100,0,0,0,0,0,0
Pycnonotidae,Pycnonotus zeylanicus,86.25,246.333,120.333,107.5,23.45,15.324999999999999,25.8,8.75,8.00833,70,0,0,0,0,0,30,0,0,0,Invertebrate,0,0,40,20,20,20,0,0,0
Pycnonotidae,Pycnonotus cyaniventris,22,149.5,73.5,57,14.2,8.75,14.575,5.675,3.825,20,0,0,0,0,0,80,0,0,0,FruiNect,0,0,0,0,20,80,0,0,0
Pycnonotidae,Pycnonotus jocosus,29.47,179,90,89,21.63,14.56,18.07,7.27,6.4,20,0,0,0,0,0,20,20,20,20,Omnivore,0,0,20,40,40,0,0,0,0
Pycnonotidae,Pycnonotus cafer,42.85,195.5,102,93,24.704999999999998,17.23,21.755,9.41,8.115,20,0,0,0,10,0,20,20,10,20,Omnivore,0,0,20,30,30,0,20,0,0
Pycnonotidae,Pycnonotus brunneus,28.8,167.333,85.167,69.5,17.3917,10.458299999999999,17.1167,6.59167,5.25,20,0,0,0,0,0,50,0,30,0,Omnivore,0,0,0,20,70,10,0,0,0
Pycnonotidae,Pycnonotus erythropthalmos,19.2,144.25,71.75,62,15.425000000000001,9,14.4375,6.2625,4,20,0,0,0,0,0,50,0,0,30,Omnivore,0,0,0,33,33,33,0,0,0
Pycnonotidae,Andropadus importunus,27.4,172,88,78,21.11,14.41,18.81,8.03,6.2,30,0,0,0,0,0,70,0,0,0,FruiNect,0,0,10,10,20,60,0,0,0
Pycnonotidae,Andropadus importunus,27.4,174,87,84,19.82,14.64,18.15,8.06,6.26,30,0,0,0,0,0,70,0,0,0,FruiNect,0,0,10,10,20,60,0,0,0
Pycnonotidae,Calyptocichla serina,38.73,194,89.333,71.5,19.616700000000002,11.6,21.2833,6.325,5.0667,20,0,0,0,0,0,60,0,20,0,FruiNect,0,0,0,20,40,40,0,0,0
Pycnonotidae,Baeopogon clamans,46,182.4,101.167,71.5,18.783300000000001,13.283300000000001,18.6167,6.725,5.4167,30,0,0,0,0,0,70,0,0,0,FruiNect,0,0,0,0,70,30,0,0,0
Pycnonotidae,Ixonotus guttatus,35.2,184.375,89.75,70.375,18.412500000000001,11.3125,17.0875,5.1938,4.575,40,0,0,0,0,0,60,0,0,0,FruiNect,0,0,0,0,70,30,0,0,0
Pycnonotidae,Phyllastrephus icterinus,18.9,165.833,73.833,65.833,18.416699999999999,9.4250000000000007,18.9417,5.9083,4.4083,60,0,0,0,0,0,20,0,20,0,Invertebrate,0,0,0,20,80,0,0,0,0
Pycnonotidae,Phyllastrephus xavieri,22.64,170.667,81,72.5,19.866700000000002,10.066700000000001,20.2667,6.0167,4.875,70,0,0,0,0,0,20,0,10,0,Invertebrate,0,0,0,0,70,30,0,0,0
Pycnonotidae,Phyllastrephus albigularis,24.54,173.667,76.667,68.5,18.6083,10.308299999999999,19.95,6.5167,4.85,80,0,0,0,0,0,20,0,0,0,Invertebrate,0,0,0,80,20,0,0,0,0
Pycnonotidae,Bleda syndactylus,46.14,219.5,109.917,92,24.45,14.916700000000001,26.6167,8.025,7.7583,80,0,10,0,0,0,10,0,0,0,Invertebrate,0,0,30,30,40,0,0,0,0
Pycnonotidae,Bleda eximius,35.7,197.125,92.813,81.5,24.475000000000001,13.2813,21.1813,6.3938,6.3938,80,0,20,0,0,0,0,0,0,0,Invertebrate,0,0,50,50,0,0,0,0,0
Pycnonotidae,Criniger barbatus,42.56,216.333,105.833,88.5,22.616700000000002,12.9917,22.775,7.5417,6.7583,70,0,0,0,0,0,20,0,10,0,Invertebrate,0,0,0,40,60,0,0,0,0
Pycnonotidae,Criniger calurus,37.72,183.5,85.333,76,19.350000000000001,12.466699999999999,19.6333,6.6,5.2833,60,0,20,0,0,0,10,0,10,0,Invertebrate,0,0,0,0,100,0,0,0,0
Pycnonotidae,Alophoixus bres,35.31,218,108.333,87.333,20.375,11.15,22.6083,8.6333,7.5083,50,0,0,0,0,0,50,0,0,0,Omnivore,0,0,0,50,50,0,0,0,0
Pycnonotidae,Alophoixus phaeocephalus,32,192.5,94.167,76.5,19.366700000000002,10.9,20.5833,8.0667,6.3917,50,0,0,0,0,0,50,0,0,0,Omnivore,0,0,0,50,50,0,0,0,0
Pycnonotidae,Tricholestes criniger,17.1,154.25,77.667,67.5,15.1708,7.6458000000000004,16.6375,5.775,4.225,50,0,0,0,0,0,50,0,0,0,Omnivore,0,0,0,20,80,0,0,0,0
Hirundinidae,Pseudochelidon eurystomina,26,141.5,125.5,42.5,14.574999999999999,13.715,15.1,10.07,6.35,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,0,0,0,100,0,0
Hirundinidae,Pseudochelidon eurystomina,26,147,121.5,40.5,14.95,15.074999999999999,13.65,9.35,5.75,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,0,0,0,100,0,0
Hirundinidae,Psalidoprocne pristoptera,10.3,153,103,84,8.18,7.65,8.44,5.82,3.2,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,50,50,0,0,0,0
Hirundinidae,Tachycineta bicolor,21.2,135,153,57,11.51,13.23,12.12,9,5.25,90,0,0,0,0,0,10,0,0,0,Invertebrate,0,0,20,20,20,20,20,0,0
Hirundinidae,Tachycineta albilinea,16.7,114,97,42,11,9.9,11.6,10.9,4.1,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,40,60,0,0,0,0
Hirundinidae,Tachycineta albilinea,16.7,112,99,43,9.74,10.29,11.8,9.37,4.84,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,40,60,0,0,0,0
Hirundinidae,Tachycineta albiventer,17.7,124,114,50,11.27,11.63,12.38,9.9,4.5,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,80,20,0,0,0,0
Hirundinidae,Tachycineta albiventer,17.7,111,101,43,11.15,10.9,12.16,10.3,5.04,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,80,20,0,0,0,0
Hirundinidae,Tachycineta leucorrhoa,15.3,122,114,47,9.9499999999999993,13.29,11.69,8.92,4.18,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,80,20,0,0,0,0
Hirundinidae,Tachycineta leucorrhoa,15.3,120,115,47,11,13.29,11.7,9.7,4.26,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,80,20,0,0,0,0
Hirundinidae,Tachycineta meyeni,14.9,123,114,48,10.875,12.234999999999999,11.275,8.15,3.83,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,80,20,0,0,0,0
Hirundinidae,Tachycineta meyeni,14.9,127,106,53,10.89,12.13,11.22,7.93,3.5,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,80,20,0,0,0,0
Hirundinidae,Tachycineta meyeni,14.9,127,114,50,10,8,10.6,8.5,3.6,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,80,20,0,0,0,0
Hirundinidae,Tachycineta euchrysea,17.01,115,109,51,9.44,9.3800000000000008,10.92,8.05,3.5,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,80,20,0,0,0,0
Hirundinidae,Tachycineta euchrysea,17.01,116,117,51,9.25,9.1300000000000008,10.61,8.05,3.55,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,80,20,0,0,0,0
Hirundinidae,Tachycineta thalassina,14.14,114,112,45,10.6,10.1,9.3,7.2,3.8,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,20,20,20,20,20,0,0
Hirundinidae,Tachycineta thalassina,14.14,116,115,47,10.62,11.37,10.89,8.57,3.59,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,20,20,20,20,20,0,0
Hirundinidae,Tachycineta cyaneoviridis,17.5,147,114,64,11.43,11.35,12.55,10.47,4.79,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,30,20,20,30,0,0
Hirundinidae,Tachycineta cyaneoviridis,17.5,140,111,63,11.22,10.84,12.3,8.29,4.77,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,30,20,20,30,0,0
Hirundinidae,Progne subis,53.79,173,142,73,14.3,14.9,16.9,16.3,6.3,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,20,20,20,20,20,0,0
Hirundinidae,Progne subis,53.79,183,144,73,15.1,15.9,15.7,15.5,5.8,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,20,20,20,20,20,0,0
Hirundinidae,Progne chalybea,42.9,165,133,65,13.6,14.7,16.5,16.4,6,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,20,20,20,20,20,0,0
Hirundinidae,Progne tapera,32,156,130,60,12.62,12.3,15.91,11.19,5.97,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,30,20,20,30,0,0
Hirundinidae,Stelgidopteryx ruficollis,16.1,118,104,49,10.199999999999999,9.6999999999999993,11,10.9,4.4,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,40,60,0,0,0,0
Hirundinidae,Alopochelidon fucata,13.96,106,98,36,9.18,9.74,9.35,6.56,3.42,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,80,20,0,0,0,0
Hirundinidae,Hirundo neoxena,14.7,150,112.6,74.6,10.1,12.5,8.9,6.1,3.3,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,80,20,0,0,0,0
Hirundinidae,Delichon urbicum,14.5,135,114,54,9.8000000000000007,11.73,9.79,7.42,4.31,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,0,33,33,33,0,0
Hirundinidae,Petrochelidon pyrrhonota,21.6,127,108,49,12.6,12.1,10.7,8.9,4.5,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,0,0,0,100,0,0
Hirundinidae,Petrochelidon fulva,18.95,115,102,45,11.2,11.2,10.5,10.1,4.4,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,0,0,0,100,0,0
Macrosphenidae,Melocichla mentalis,33.2,175,74,81,28.61,18.739999999999998,20.62,8.27,6.51,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,100,0,0,0,0,0,0
Macrosphernidae,Macrosphenus concolor,13.9,122.833,57.667,40.167,17.55,9.6917000000000009,16.9333,5.8583,3.6917,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,40,60,0,0,0,0
Macrosphernidae,Sylvietta brachyura,8.1,74,52,17,13.96,8.81,9.37,4.19,3.04,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,0,0,100,0,0,0
Macrosphernidae,Sylvietta whytii,9.9,88,58,20,18.350000000000001,11.03,14.08,5.25,3.75,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,0,60,40,0,0,0
Macrosphernidae,Sylvietta virens,8.4,78,49,16,16.53,9.64,11.83,5.04,3.93,80,0,0,0,0,0,10,0,10,0,Invertebrate,0,0,40,40,20,0,0,0,0
Macrosphernidae,Sylvietta leucophrys,11.34,88,61,25,20.57,12.18,12.01,4.93,4.11,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,40,40,20,0,0,0,0
Cettiidae,Abroscopus albogularis,4.84,129,53.5,70.5,19.965,11.37,12.78,5.255,3.81,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,100,0,0,0,0,0
Cettiidae,Tesia castaneocoronata,8.94,73,50,18,22.99,14.71,12.71,4.5,3.42,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,60,40,0,0,0,0
Acrocephalidae,Scotocerca inquieta,8.2,101.5,48,46.5,19.035,11.574999999999999,12.31,4.585,3.11,70,0,0,0,0,0,0,0,30,0,Invertebrate,0,0,50,50,0,0,0,0,0
Cettiidae,Erythrocercus mccallii,7.2,111.6,49,43.2,15.6,7.7,10.81,4.8,2.91,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,33,33,33,0,0,0
Hyliidae,Hylia prasina,13.06,125.286,63.429,40.857,17.471399999999999,9.7429000000000006,13.3929,4.9571,3.6857,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,20,60,20,0,0,0,0
Aegithalidae,Aegithalos caudatus,8.6,144.5,62.5,87,17.350000000000001,9.375,7.7,4.2,3.9,60,0,0,0,0,0,10,10,10,10,Invertebrate,0,0,10,40,10,40,0,0,0
Aegithalidae,Aegithalos concinnus,6.1,102.5,52.5,47,16.5,11.1,8.45,4.1,3.5,70,0,0,0,0,0,20,0,10,0,Invertebrate,0,0,0,80,0,20,0,0,0
Aegithalidae,Aegithalos niveogularis,7.8,118,91,53,17.399999999999999,10.95,8.8,3.9,3.6,80,0,0,0,0,0,0,0,0,20,Invertebrate,0,0,0,100,0,0,0,0,0
Aegithalidae,Aegithalos iouschistos,7,104,58,48,17.100000000000001,9.75,8.2,4.2,3.3,70,0,0,0,0,0,0,0,0,30,Invertebrate,0,0,0,50,0,50,0,0,0
Aegithalidae,Leptopoecile sophiae,6.9,103,54,52,18.3,12.63,10.65,4.39,3.15,80,0,0,0,0,0,10,0,10,0,Invertebrate,0,0,0,50,40,10,0,0,0
Aegithalidae,Psaltriparus minimus,5.3,102,48,51,15.8,8.4,8.8,4.3,3.9,70,0,0,0,0,0,10,0,10,10,Invertebrate,0,0,0,50,50,0,0,0,0
Aegithalidae,Psaltriparus minimus,5.3,104,46,48.5,16.95,8.9250000000000007,8.2,3.95,3.8,70,0,0,0,0,0,10,0,10,10,Invertebrate,0,0,0,50,50,0,0,0,0
Phylloscopidae,Phylloscopus collybita,8.3,110,63,49,19.670000000000002,11.2,11.77,4.77,3.03,80,0,0,0,0,0,10,0,10,0,Invertebrate,0,0,25,25,25,25,0,0,0
Phylloscopidae,Phylloscopus affinis,6.96,106,60,48,19.18,11.3,12.3,4.63,3.38,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,50,50,0,0,0,0,0
Phylloscopidae,Phylloscopus griseolus,7.6,116,66,58,22.32,12.27,14.3,5.2,4.03,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,100,0,0,0,0,0,0
Phylloscopidae,Phylloscopus pulcher,6.8,91,57,39,19.34,10.46,12.13,3.74,3.19,80,0,0,0,0,0,0,20,0,0,Invertebrate,0,0,0,0,40,60,0,0,0
Phylloscopidae,Seicercus burkii,7.3,105,59,43,18,10.1,13.65,4.76,3.35,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,0,100,0,0,0,0
Phylloscopidae,Seicercus castaniceps,5.3,91,54,41,16.55,8.91,10.6,4.23,2.75,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,0,50,50,0,0,0
Acrocephalidae,Nesillas typica,19.68,153,61,73,24.56,15.73,15.74,6.74,4.41,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,20,80,0,0,0,0,0
Acrocephalidae,Acrocephalus griseldis,16.7,146,81,59,24.2,14.63,21.33,6.81,4.92,70,0,20,0,0,0,10,0,0,0,Invertebrate,0,20,20,30,30,0,0,0,0
Acrocephalidae,Acrocephalus arundinaceus,30,189,96,80,29.08,17.72,22.98,9.11,6.27,70,0,20,0,0,0,10,0,0,0,Invertebrate,0,20,20,60,0,0,0,0,0
Acrocephalidae,Acrocephalus familiaris,18.3,141,60,55,22.4,13.2,18.7,5.2,4.1,90,0,0,0,0,0,0,0,10,0,Invertebrate,0,0,50,50,0,0,0,0,0
Acrocephalidae,Hippolais icterina,13.2,133.333,77.667,50.833,20.574999999999999,10.1083,17.2667,4.9083,3.5417,80,0,0,0,0,0,20,0,0,0,Invertebrate,0,0,0,0,20,80,0,0,0
Acrocephalidae,Hippolais icterina,13.2,127,79,49,20.64,12.03,14.65,5.23,3.72,80,0,0,0,0,0,20,0,0,0,Invertebrate,0,0,0,0,20,80,0,0,0
Locustellidae,Locustella naevia,13.3,112,60,44,20.18,14.26,14.41,5.57,4.1,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,40,60,0,0,0,0,0
Locustellidae,Locustella fluviatilis,16.1,147,73,66,22.14,16.04,16.8,6.73,4.35,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,100,0,0,0,0,0
Locustellidae,Bradypterus baboecala,12.85,142,56,61,20.53,14.58,14.98,4.99,3.96,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,20,80,0,0,0,0,0
Locustellidae,Bradypterus carpalis,22.37,165,72,73,30.02,21.14,18.6,6.82,5.42,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,100,0,0,0,0,0
Locustellidae,Dromaeocercus brunneus,14.2,171,53,98,19.82,16.43,13.1,5.48,4.11,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,100,0,0,0,0,0
Locustellidae,Bradypterus cinnamomeus,17.39,151,60,71,24.3,14.55,15.32,6.46,4.24,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,100,0,0,0,0,0,0
Locustellidae,Bradypterus barratti,18.8,142,62,57,24.79,18.25,15.84,6.59,4.24,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,50,50,0,0,0,0,0
Locustellidae,Schoenicola brevirostris,15.7,165,63,83,19.38,16.22,13.35,5.51,4.99,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,100,0,0,0,0,0,0
Bernieridae,Oxylabes madagascariensis,23.3,142.5,66,59,23.55,17.925000000000001,18.55,7.6,5.9,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,50,50,0,0,0,0,0
Cisticolidae,Cisticola cantans,11.7,118,55,48,24.23,13.91,15.95,5.89,4.69,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,50,50,0,0,0,0,0
Cisticolidae,Cisticola chubbi,16.03,143,61,61,24.49,16.84,15.74,6.13,5.01,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,100,0,0,0,0,0
Cisticolidae,Cisticola galactotes,13.07,129,63,48,23.28,14.56,15.5,5.47,4.87,80,0,0,0,0,0,0,0,20,0,Invertebrate,0,0,40,60,0,0,0,0,0
Cisticolidae,Cisticola fulvicapilla,8.24,100,47,35,16.72,9.75,11.62,4.19,4.08,70,0,0,0,0,0,0,10,10,10,Invertebrate,0,0,80,20,0,0,0,0,0
Cisticolidae,Prinia hodgsonii,6.4,102,53,52,18.3,11.16,13.34,4.2,3.2,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,50,50,0,0,0,0
Cisticolidae,Prinia socialis,8,120,50,60,19.739999999999998,11.97,14.13,4.43,3.66,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,40,60,0,0,0,0,0
Cisticolidae,Prinia subflava,8.64,108,52,40,19.670000000000002,11.6,14.48,5.6,3.82,90,0,0,0,0,0,0,10,0,0,Invertebrate,0,0,50,50,0,0,0,0,0
Cisticolidae,Prinia bairdii,13.4,149,58,78,23.94,13.69,13.87,5.62,4.46,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,0,0,100,0,0,0
Cisticolidae,Heliolais erythropterus,11.5,131.5,50.5,52,21.015000000000001,12.13,16.125,5.635,4.86,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,80,10,10,0,0,0
Cisticolidae,Phyllolais pulchella,6,103,46,42,14.53,9.6,10.53,3.87,2.58,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,0,0,100,0,0,0
Cisticolidae,Apalis thoracica,11.08,122,57,50,21.74,12.5,14.58,4.93,3.58,80,0,0,0,0,0,10,0,10,0,Invertebrate,0,0,0,20,40,40,0,0,0
Cisticolidae,Apalis flavida,8.19,119,53,50,19.46,10.68,14.05,5.13,3.73,80,0,0,0,0,0,10,10,0,0,Invertebrate,0,0,0,0,20,80,0,0,0
Cisticolidae,Apalis goslingi,9.16,102.167,46.333,37.667,14.9,8.2332999999999998,12.6333,4.4333,2.6167,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,30,40,30,0,0,0
Cisticolidae,Apalis alticola,12.1,127,57,57,20.57,12.03,15.14,4.97,3.14,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,40,20,30,10,0,0
Cisticolidae,Eminia lepida,20.2,164,72,65,25.61,18.72,20.07,7.02,5.11,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,50,50,0,0,0,0
Cisticolidae,Camaroptera brachyura,9.74,109.25,54.5,35.5,20.0625,10.4,15.4125,4.3625,3.1125,80,0,0,0,0,0,20,0,0,0,Invertebrate,0,0,40,40,20,0,0,0,0
Cisticolidae,Camaroptera superciliaris,9.7,98.5,47.833,27.833,17.8,9.0667000000000009,16.5083,4.7167,3.0417,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,20,80,0,0,0,0
Cisticolidae,Bathmocercus rufus,15.4,112,54,45,24.62,13.33,14.2,6.24,4.51,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,100,0,0,0,0,0,0
Cisticolidae,Orthotomus sutorius,7.5,101,45,32,19.559999999999999,10.16,15.59,5.53,3.6,90,0,0,0,0,0,0,10,0,0,Invertebrate,0,0,33,33,33,0,0,0,0
Cisticolidae,Orthotomus atrogularis,7.68,102.833,44.5,35,19,8.3332999999999995,17.25,3.6,2.4333,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,60,40,0,0,0,0
Cisticolidae,Orthotomus sericeus,10.8,111.5,50,39.75,20.574999999999999,9.6,17.725,3.9125,3.025,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,80,20,0,0,0,0,0
Cisticolidae,Orthotomus sepium,8.4,103.875,45.25,37.5,18.112500000000001,8.6624999999999996,15.9938,3.7375,2.7063,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,33,33,33,0,0,0
Cisticolidae,Artisornis metopias,8.4,105,48,38,20.79,11.48,15.43,4.72,3.32,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,100,0,0,0,0,0
Cisticolidae,Eremomela icteropygialis,7.54,95,56,32,17.75,9.93,11.36,4.31,3.75,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,10,30,30,30,0,0,0
Cisticolidae,Eremomela badiceps,10.59,113,52,37,17.63,10.19,14.07,6.49,4.31,80,0,0,0,0,0,10,0,10,0,Invertebrate,0,0,0,33,33,33,0,0,0
Timaliidae,Pomatorhinus montanus,28.63,184.429,85,78.143,26.8857,15.7857,24.8929,4.45,5.5429,70,0,0,0,0,0,10,0,10,10,Invertebrate,0,0,0,70,30,0,0,0,0
Timaliidae,Stachyris maculata,29.2,175.167,84.833,67.333,23.291699999999999,12.683299999999999,21.75,5.35,5.64167,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,20,80,0,0,0,0
Timaliidae,Stachyris nigricollis,26.2,145.4,73,49.8,22.4,13.27,20.44,4.65,6.23,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,80,20,0,0,0,0
Timaliidae,Stachyris erythroptera,12.6,114,57.833,42.833,18.541699999999999,10.2333,15.075,4.38333,4.03333,80,0,0,0,0,0,20,0,0,0,Invertebrate,0,0,0,0,100,0,0,0,0
Pellorneidae,Alcippe brunneicauda,14.3,145.625,71.25,58,19.856300000000001,9.6750000000000007,14.4688,4.8125,4.1,80,0,0,0,0,0,20,0,0,0,Invertebrate,0,0,0,20,80,0,0,0,0
Pellorneidae,Ptilocichla leucogrammica,33,164,80,41,32.700000000000003,17.75,22.5,6.06667,5.53333,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,80,20,0,0,0,0,0
